代码,名称,日期,open,high,low,close,成交量,成交额(百万)
000001.SH,上证指数,2018-08-03,2763.4,2777.66,2740.43,2740.44,127006363,129134.69
000001.SH,上证指数,2018-08-06,2736.53,2760.47,2692.32,2705.16,129753058,132993.8
000001.SH,上证指数,2018-08-07,2711.74,2779.37,2696.04,2779.37,149579743,147259.49
000001.SH,上证指数,2018-08-08,2771.13,2779.91,2741.07,2744.07,147688715,139969.76
000001.SH,上证指数,2018-08-09,2729.58,2801.66,2726.22,2794.38,151660333,151079.88
000001.SH,上证指数,2018-08-10,2791.4,2806.11,2777.51,2795.31,121532232,123112.59
000001.SH,上证指数,2018-08-13,2769.02,2789.8,2742.56,2785.87,127532241,129460.54
000001.SH,上证指数,2018-08-14,2780.74,2789.44,2766.57,2780.96,109571077,112465.4
000001.SH,上证指数,2018-08-15,2777.25,2777.7,2721.24,2723.26,116161787,118707.67
000001.SH,上证指数,2018-08-16,2691.43,2732.95,2672.74,2705.19,120277878,117580.99
000001.SH,上证指数,2018-08-17,2723.89,2730.33,2665.59,2668.97,112445294,115499.4
000001.SH,上证指数,2018-08-20,2673.07,2698.47,2653.11,2698.47,110784164,114047.62
000001.SH,上证指数,2018-08-21,2700.34,2739.17,2696.29,2733.83,113586839,122260.22
000001.SH,上证指数,2018-08-22,2731.96,2731.96,2709.06,2714.61,93664640,98463.97
000001.SH,上证指数,2018-08-23,2714.87,2736.01,2700.8,2724.62,98446470,107826.02
000001.SH,上证指数,2018-08-24,2717.08,2748.82,2705.32,2729.43,100516269,102665.8
000001.SH,上证指数,2018-08-27,2736.32,2780.9,2736.32,2780.9,132762578,141429.68
000001.SH,上证指数,2018-08-28,2782.29,2791.39,2769.4,2777.98,118749367,125118.58
000001.SH,上证指数,2018-08-29,2774.86,2778.54,2762.35,2769.29,100156929,101220.66
000001.SH,上证指数,2018-08-30,2769.33,2780.53,2736.35,2737.74,106060943,106400.4
000001.SH,上证指数,2018-08-31,2730.11,2744.63,2710.54,2725.25,109758742,114813.35
000001.SH,上证指数,2018-09-03,2716.4,2722.85,2692.36,2720.73,102213011,104817.69
000001.SH,上证指数,2018-09-04,2720.65,2756.61,2712.38,2750.58,109010307,113708.89
000001.SH,上证指数,2018-09-05,2741.38,2745.47,2704.34,2704.34,105002269,107269.45
000001.SH,上证指数,2018-09-06,2697.58,2719.41,2683.74,2691.59,99017833,106266.08
000001.SH,上证指数,2018-09-07,2696.68,2728.55,2683.72,2702.3,107523293,113840.07
000001.SH,上证指数,2018-09-10,2698.01,2703.43,2667.32,2669.48,103559170,102860.72
000001.SH,上证指数,2018-09-11,2668.49,2680.57,2652.7,2664.8,99865946,96884.58
000001.SH,上证指数,2018-09-12,2659.74,2672.07,2647.17,2656.11,90026758,93448.21
000001.SH,上证指数,2018-09-13,2679.21,2689.06,2653.19,2686.58,107335014,112464.14
000001.SH,上证指数,2018-09-14,2688.78,2694.92,2675.29,2681.64,100005008,104992.36
000001.SH,上证指数,2018-09-17,2671.29,2671.29,2647.92,2651.79,88238888,86962.6
000001.SH,上证指数,2018-09-18,2644.3,2700.19,2644.3,2699.95,115767993,113031.89
000001.SH,上证指数,2018-09-19,2694.8,2746.08,2690.99,2730.85,141550318,140107.01
000001.SH,上证指数,2018-09-20,2732.17,2743.96,2724.08,2729.24,111387463,104875.87
000001.SH,上证指数,2018-09-21,2733.87,2797.49,2722.03,2797.48,158016642,148976.36
000001.SH,上证指数,2018-09-25,2775.07,2790.03,2771.16,2781.14,111983179,108528.05
000001.SH,上证指数,2018-09-26,2785.32,2827.34,2783.34,2806.81,139567706,145058.77
000001.SH,上证指数,2018-09-27,2805.79,2810.51,2786.32,2791.77,123997696,123447.71
000001.SH,上证指数,2018-09-28,2794.26,2821.76,2791.84,2821.35,134290456,125369.99
000001.SH,上证指数,2018-10-08,2768.21,2771.94,2710.18,2716.51,149501388,141531.55
000001.SH,上证指数,2018-10-09,2713.73,2734.31,2711.2,2721.01,116771899,110292.46
000001.SH,上证指数,2018-10-10,2723.72,2743.55,2703.06,2725.84,113485736,111312.46
000001.SH,上证指数,2018-10-11,2643.07,2661.29,2560.32,2583.46,197150702,170057.76
000001.SH,上证指数,2018-10-12,2574.04,2615.92,2536.67,2606.91,170081635,142803.21
000001.SH,上证指数,2018-10-15,2605.91,2611.97,2564.74,2568.1,118576197,105214.74
000001.SH,上证指数,2018-10-16,2567.76,2597.72,2536.44,2546.33,119419144,106792.25
000001.SH,上证指数,2018-10-17,2574.31,2582.55,2517.57,2561.61,129953997,117388.36
000001.SH,上证指数,2018-10-18,2544.91,2544.91,2485.62,2486.42,125428513,106576.76
000001.SH,上证指数,2018-10-19,2460.08,2553.39,2449.2,2550.47,147323558,130095.92
000001.SH,上证指数,2018-10-22,2565.64,2675.41,2565.64,2654.88,211888449,197309.81
000001.SH,上证指数,2018-10-23,2652.65,2659.81,2583.26,2594.83,178343543,166919.41
000001.SH,上证指数,2018-10-24,2579.97,2640.4,2577.77,2603.3,160060407,142082.17
000001.SH,上证指数,2018-10-25,2540.93,2606.1,2531.53,2603.8,162032979,137630.18
000001.SH,上证指数,2018-10-26,2610.9,2626.12,2580.85,2598.85,158936119,133415.49
000001.SH,上证指数,2018-10-29,2593.59,2595.54,2529.19,2542.1,134241923,122500.04
000001.SH,上证指数,2018-10-30,2538.57,2586.92,2521.78,2568.05,166682309,152385.93
000001.SH,上证指数,2018-10-31,2573.01,2612.92,2567.03,2602.78,180550348,154894.74
000001.SH,上证指数,2018-11-01,2617.03,2636.8,2603.65,2606.24,200903932,180253.81
000001.SH,上证指数,2018-11-02,2649.25,2676.48,2628.87,2676.48,225026921,207861.57
000001.SH,上证指数,2018-11-05,2665.43,2673.19,2639.27,2665.43,193760100,168588.91
000001.SH,上证指数,2018-11-06,2660.72,2660.86,2635.32,2659.36,163669479,138800.94
000001.SH,上证指数,2018-11-07,2659.84,2675.68,2639.25,2641.34,173201986,147261.81
000001.SH,上证指数,2018-11-08,2660.09,2662.37,2632.3,2635.63,159635487,128668.82
000001.SH,上证指数,2018-11-09,2621.24,2621.24,2598.16,2598.87,152446307,121260.49
000001.SH,上证指数,2018-11-12,2593.2,2631.17,2590.21,2630.52,175031308,142351.43
000001.SH,上证指数,2018-11-13,2600.5,2666.49,2597.35,2654.88,249282447,189607.22
000001.SH,上证指数,2018-11-14,2648.31,2658.31,2627.96,2632.24,238449351,176970.43
000001.SH,上证指数,2018-11-15,2632.14,2668.17,2631.89,2668.17,207848721,171882.49
000001.SH,上证指数,2018-11-16,2669.78,2695.57,2657.03,2679.11,242198849,204983.6
000001.SH,上证指数,2018-11-19,2681.9,2703.51,2674.18,2703.51,231662827,196562.71
000001.SH,上证指数,2018-11-20,2684.29,2690.83,2643.36,2645.85,215891309,180870.41
000001.SH,上证指数,2018-11-21,2619.82,2653.8,2617.78,2651.51,182596447,149375.78
000001.SH,上证指数,2018-11-22,2655.9,2658,2634.48,2645.43,149309063,125570.17
000001.SH,上证指数,2018-11-23,2640.67,2642.04,2577.35,2579.48,191474549,149975.64
000001.SH,上证指数,2018-11-26,2580.84,2595,2568.04,2575.81,134314540,108158.09
000001.SH,上证指数,2018-11-27,2585.83,2592.54,2566.17,2574.68,123658436,102226.56
000001.SH,上证指数,2018-11-28,2575.45,2601.96,2561.56,2601.74,145963473,119578.49
000001.SH,上证指数,2018-11-29,2613.78,2617.55,2567.44,2567.44,157168738,129472.45
000001.SH,上证指数,2018-11-30,2564.56,2590.21,2555.32,2588.19,139329021,112219.83
000001.SH,上证指数,2018-12-03,2647.13,2665.3,2629.18,2654.8,207478955,187831.79
000001.SH,上证指数,2018-12-04,2651.56,2666.08,2644.9,2665.96,167940558,144143.4
000001.SH,上证指数,2018-12-05,2629.83,2660.39,2625.91,2649.81,154502056,133730.21
000001.SH,上证指数,2018-12-06,2629.82,2633.68,2603.13,2605.18,141661650,129092.98
000001.SH,上证指数,2018-12-07,2609.34,2614.58,2599.28,2605.89,109074993,97727.66
000001.SH,上证指数,2018-12-10,2589.19,2599.76,2576.24,2584.58,113199669,99148.14
000001.SH,上证指数,2018-12-11,2587.01,2596.15,2583.2,2594.09,101304364,85404.12
000001.SH,上证指数,2018-12-12,2608.11,2610.01,2595.08,2602.15,103518301,88998.2
000001.SH,上证指数,2018-12-13,2607.14,2645.84,2599.46,2634.05,150738115,132396.11
000001.SH,上证指数,2018-12-14,2627.28,2629.16,2593.74,2593.74,145942488,123724.99
000001.SH,上证指数,2018-12-17,2587.26,2598.97,2573.87,2597.97,117363250,102960.85
000001.SH,上证指数,2018-12-18,2583.63,2599.15,2563.57,2576.65,117033370,99306.54
000001.SH,上证指数,2018-12-19,2578.68,2579.87,2547.08,2549.56,107661797,93713.18
000001.SH,上证指数,2018-12-20,2544.51,2554.86,2516.02,2536.27,120566496,103504.98
000001.SH,上证指数,2018-12-21,2526.55,2527.42,2498.69,2516.25,115671200,101360.62
000001.SH,上证指数,2018-12-24,2506.74,2529.44,2500.44,2527.01,97339852,85760.94
000001.SH,上证指数,2018-12-25,2503.95,2513.96,2462.84,2504.82,140670560,114766.01
000001.SH,上证指数,2018-12-26,2501.12,2513.83,2492.08,2498.29,108799629,93989.53
000001.SH,上证指数,2018-12-27,2527.72,2532,2483.09,2483.09,135406843,112479.76
000001.SH,上证指数,2018-12-28,2483.62,2505.11,2478.33,2493.9,119245250,105980.85
000001.SH,上证指数,2019-01-02,2497.88,2500.28,2456.42,2465.29,109932013,97592.57
000001.SH,上证指数,2019-01-03,2461.78,2488.48,2455.93,2464.36,124397497,106922.79
000001.SH,上证指数,2019-01-04,2446.02,2515.32,2440.91,2514.87,168877667,139298.67
000001.SH,上证指数,2019-01-07,2528.7,2536.98,2515.51,2533.09,177305010,145513.24
000001.SH,上证指数,2019-01-08,2530.3,2531.35,2520.16,2526.46,158099181,123379.04
000001.SH,上证指数,2019-01-09,2536.42,2574.41,2536.16,2544.34,191887930,160812.53
000001.SH,上证指数,2019-01-10,2543.85,2551.83,2531.66,2535.1,159874326,132692.33
000001.SH,上证指数,2019-01-11,2539.55,2554.79,2533.36,2553.83,149444100,122375.66
000001.SH,上证指数,2019-01-14,2553.33,2556.29,2533.01,2535.77,144825464,116243.42
000001.SH,上证指数,2019-01-15,2537.37,2571.5,2532.43,2570.34,160265530,137374.98
000001.SH,上证指数,2019-01-16,2569.07,2574.24,2563.01,2570.42,149301539,126876.31
000001.SH,上证指数,2019-01-17,2573.58,2582.56,2557.71,2559.64,162468134,127546.13
000001.SH,上证指数,2019-01-18,2567.74,2598.88,2565.9,2596.01,190767237,151270.43
000001.SH,上证指数,2019-01-21,2599.06,2618.98,2599.06,2610.51,163425115,139915.49
000001.SH,上证指数,2019-01-22,2609.64,2609.64,2573.06,2579.7,152537773,122995.44
000001.SH,上证指数,2019-01-23,2575.26,2589.51,2572.41,2581,131426798,105101.32
000001.SH,上证指数,2019-01-24,2584.65,2597.29,2569.7,2591.69,154042046,131575.04
000001.SH,上证指数,2019-01-25,2596.26,2617,2595.63,2601.72,159394026,135415.17
000001.SH,上证指数,2019-01-28,2615.71,2630.32,2591.1,2596.98,146981765,127465.64
000001.SH,上证指数,2019-01-29,2592.35,2601.74,2559.98,2594.25,155581112,126749.05
000001.SH,上证指数,2019-01-30,2584.75,2598.82,2575.41,2575.58,120502571,101103.93
000001.SH,上证指数,2019-01-31,2581.33,2606.63,2571.58,2584.57,154303869,126013.25
000001.SH,上证指数,2019-02-01,2597.78,2618.48,2590.55,2618.23,131986850,111522.63
000001.SH,上证指数,2019-02-11,2613.17,2654.1,2613.17,2653.9,154898858,137307.19
000001.SH,上证指数,2019-02-12,2654.03,2674.48,2648.83,2671.89,184101179,156741.54
000001.SH,上证指数,2019-02-13,2674.52,2727.08,2666.52,2721.07,243794010,207125.32
000001.SH,上证指数,2019-02-14,2715.54,2729.46,2707.49,2719.7,197037349,170330.84
000001.SH,上证指数,2019-02-15,2712.79,2715.63,2679.78,2682.39,196004265,169823.26
000001.SH,上证指数,2019-02-18,2699.82,2754.36,2699.82,2754.36,260436007,224184.08
000001.SH,上证指数,2019-02-19,2759.5,2780.78,2737.59,2755.65,288046271,247121.05
000001.SH,上证指数,2019-02-20,2761.06,2767.41,2739.98,2761.22,245972527,205446.93
000001.SH,上证指数,2019-02-21,2759.94,2794.01,2744.98,2751.8,298649969,253033.38
000001.SH,上证指数,2019-02-22,2749.46,2804.23,2736.33,2804.23,301481411,264518.88
000001.SH,上证指数,2019-02-25,2838.39,2961.8,2838.39,2961.28,528658590,465991.43
000001.SH,上证指数,2019-02-26,2969.1,2995.68,2938.62,2941.52,565557967,492396.55
000001.SH,上证指数,2019-02-27,2939.93,2997.49,2924.64,2953.82,474976453,411837.62
000001.SH,上证指数,2019-02-28,2950.05,2965.3,2930.2,2940.95,350206602,298763.95
000001.SH,上证指数,2019-03-01,2954.4,2994.01,2930.83,2994.01,345786200,307337.67
000001.SH,上证指数,2019-03-04,3015.94,3090.8,3006.94,3027.58,525649436,480603.66
000001.SH,上证指数,2019-03-05,3019.88,3054.96,3009.45,3054.25,424142529,382768.54
000001.SH,上证指数,2019-03-06,3060.43,3103.83,3050.11,3102.1,555006365,485478.32
000001.SH,上证指数,2019-03-07,3103.67,3129.94,3074.98,3106.42,583817065,525725.22
000001.SH,上证指数,2019-03-08,3038.34,3075.05,2969.58,2969.86,577855473,525598.25
000001.SH,上证指数,2019-03-11,2969.08,3028.25,2963.58,3026.99,426213029,404368.42
000001.SH,上证指数,2019-03-12,3049.08,3093.39,3029.9,3060.31,511173158,487066.63
000001.SH,上证指数,2019-03-13,3062.33,3065.29,3013.93,3026.95,453214625,451247.3
000001.SH,上证指数,2019-03-14,3013.6,3041.16,2968.82,2990.69,373141798,356240.35
000001.SH,上证指数,2019-03-15,3000.88,3048.12,2999.43,3021.75,341206139,344721.5
000001.SH,上证指数,2019-03-18,3027.8,3096.42,3009.51,3096.42,397797179,398469.6
000001.SH,上证指数,2019-03-19,3099.9,3113.43,3076.36,3090.98,350908860,353216.79
000001.SH,上证指数,2019-03-20,3084.17,3102.52,3053.45,3090.64,358557505,349295.41
000001.SH,上证指数,2019-03-21,3094.12,3125.02,3086.85,3101.46,414251182,403939.83
000001.SH,上证指数,2019-03-22,3100.73,3107.28,3064.88,3104.15,364848346,356678.34
000001.SH,上证指数,2019-03-25,3058.8,3087,3041.95,3043.03,380278762,375375.66
000001.SH,上证指数,2019-03-26,3057.56,3062.69,2988.49,2997.1,353498021,341444.83
000001.SH,上证指数,2019-03-27,3012.26,3022.76,2987.77,3022.72,291390357,295075.95
000001.SH,上证指数,2019-03-28,3009.8,3025.78,2991.78,2994.94,288106425,289554.57
000001.SH,上证指数,2019-03-29,3000.68,3093.03,2999.99,3090.76,375082991,386699.61
000001.SH,上证指数,2019-04-01,3111.66,3176.62,3111.66,3170.36,466124693,480085.94
000001.SH,上证指数,2019-04-02,3183.27,3193.27,3164.91,3176.82,447068981,462662.08
000001.SH,上证指数,2019-04-03,3159.15,3219.26,3152.33,3216.3,430548635,442622.04
000001.SH,上证指数,2019-04-04,3233.69,3254.14,3216.85,3246.57,469117669,475156.38
000001.SH,上证指数,2019-04-08,3271.27,3288.45,3210.52,3244.81,504518403,506431.24
000001.SH,上证指数,2019-04-09,3240.39,3251.65,3215.7,3239.66,364169997,380272.98
000001.SH,上证指数,2019-04-10,3224.65,3264.78,3204.88,3241.93,380134408,395669.97
000001.SH,上证指数,2019-04-11,3241.55,3254.13,3185.55,3189.96,353031879,360684.56
000001.SH,上证指数,2019-04-12,3184.86,3199.28,3168.04,3188.63,289788996,288908.97
000001.SH,上证指数,2019-04-15,3233.46,3253.98,3177.27,3177.79,348809785,355666.13
000001.SH,上证指数,2019-04-16,3164.4,3253.6,3153.21,3253.6,357918752,360166.63
000001.SH,上证指数,2019-04-17,3250.15,3275.33,3239.8,3263.12,357541796,354509.89
000001.SH,上证指数,2019-04-18,3261.07,3271.39,3241.83,3250.2,325539942,323508.18
000001.SH,上证指数,2019-04-19,3250.15,3274.33,3226.81,3270.8,315198004,315131.92
000001.SH,上证指数,2019-04-22,3278.49,3279.49,3206.88,3215.04,353217387,359154.3
000001.SH,上证指数,2019-04-23,3211.87,3231.58,3186.76,3198.59,328361207,324870.18
000001.SH,上证指数,2019-04-24,3203.56,3210.65,3156.61,3201.61,274872164,278410.85
000001.SH,上证指数,2019-04-25,3190.59,3193.75,3123.03,3123.83,325879129,309076.08
000001.SH,上证指数,2019-04-26,3108.16,3129.21,3085.8,3086.4,280873854,274776.4
000001.SH,上证指数,2019-04-29,3090.63,3107.76,3050.03,3062.5,292114886,289063.28
000001.SH,上证指数,2019-04-30,3052.62,3088.41,3052.62,3078.34,222302517,225498.13
000001.SH,上证指数,2019-05-06,2984.73,2986.54,2876.47,2906.46,326972269,314336.52
000001.SH,上证指数,2019-05-07,2914.29,2937.28,2889.07,2926.39,253281769,245444.22
000001.SH,上证指数,2019-05-08,2873.14,2929.43,2866.7,2893.76,231530519,218892.62
000001.SH,上证指数,2019-05-09,2871.2,2888.86,2845.04,2850.95,200041133,197446.88
000001.SH,上证指数,2019-05-10,2878.23,2941.45,2838.38,2939.21,282306808,274176.26
000001.SH,上证指数,2019-05-13,2905.07,2921.41,2892.17,2903.71,212029882,202624.12
000001.SH,上证指数,2019-05-14,2872.83,2909.2,2872.83,2883.61,208345353,201223.32
000001.SH,上证指数,2019-05-15,2902.64,2945.39,2902.64,2938.68,230519701,226262.79
000001.SH,上证指数,2019-05-16,2933.5,2956.17,2929.06,2955.71,248385701,226203.07
000001.SH,上证指数,2019-05-17,2955.77,2956.78,2873.8,2882.3,266301643,247875.18
000001.SH,上证指数,2019-05-20,2874.8,2882.63,2838.45,2870.6,209472442,199210.78
000001.SH,上证指数,2019-05-21,2867.71,2919.24,2862.5,2905.97,211387022,202777.77
000001.SH,上证指数,2019-05-22,2905.52,2912.4,2879.64,2891.7,200026905,193629.37
000001.SH,上证指数,2019-05-23,2880.84,2885.14,2846.96,2852.52,197340309,192869.49
000001.SH,上证指数,2019-05-24,2847.84,2871.86,2846.02,2852.99,167205490,162689.32
000001.SH,上证指数,2019-05-27,2851.28,2898.13,2833.04,2892.38,196720902,193768.71
000001.SH,上证指数,2019-05-28,2890.27,2924.04,2887.08,2909.91,223310557,227253.81
000001.SH,上证指数,2019-05-29,2894.83,2934.98,2890.66,2914.7,198958821,202855.04
000001.SH,上证指数,2019-05-30,2903.42,2907.85,2881.38,2905.81,205758789,197105.56
000001.SH,上证指数,2019-05-31,2904.5,2922.91,2895.58,2898.7,195230580,191280.4
000001.SH,上证指数,2019-06-03,2901.74,2920.83,2875.9,2890.08,215943554,208073.32
000001.SH,上证指数,2019-06-04,2887.64,2888.39,2851.97,2862.28,188463541,181118.92
000001.SH,上证指数,2019-06-05,2882.94,2888.77,2858.57,2861.42,181561047,175200.84
000001.SH,上证指数,2019-06-06,2862.33,2862.33,2822.19,2827.8,177064411,164850.55
000001.SH,上证指数,2019-06-10,2833.01,2861.13,2824.36,2852.13,166585918,162489.83
000001.SH,上证指数,2019-06-11,2854.07,2927.43,2854.07,2925.72,260525796,254479.99
000001.SH,上证指数,2019-06-12,2917.22,2924.7,2903.88,2909.38,240255775,223063.95
000001.SH,上证指数,2019-06-13,2905.29,2918.42,2885.92,2910.74,212957791,191748.21
000001.SH,上证指数,2019-06-14,2913,2924.32,2879.66,2881.97,215435796,194303.11
000001.SH,上证指数,2019-06-17,2880.42,2902.48,2877.39,2887.62,153964960,143141.64
000001.SH,上证指数,2019-06-18,2891.09,2898.33,2874.31,2890.16,147705320,136935.23
000001.SH,上证指数,2019-06-19,2944.12,2953.34,2916.21,2917.8,230756973,225567.26
000001.SH,上证指数,2019-06-20,2917.33,2997.39,2915.09,2987.12,291011537,288296.55
000001.SH,上证指数,2019-06-21,2990.37,3010.35,2989.25,3001.98,286973835,276662.46
000001.SH,上证指数,2019-06-24,3004.29,3012.83,2994.42,3008.15,210493894,211237.18
000001.SH,上证指数,2019-06-25,3004.91,3004.91,2948.99,2982.07,243699244,244315.08
000001.SH,上证指数,2019-06-26,2964.62,2986.91,2958.46,2976.28,174449533,172516.06
000001.SH,上证指数,2019-06-27,2982.61,3011.54,2981.05,2996.79,195397049,208618.65
000001.SH,上证指数,2019-06-28,2992.24,2992.24,2961.22,2978.88,181431523,183641.77
000001.SH,上证指数,2019-07-01,3024.62,3045.37,3014.69,3044.9,250840433,266541.06
000001.SH,上证指数,2019-07-02,3042.58,3048.48,3033.78,3043.94,214520624,229566.62
000001.SH,上证指数,2019-07-03,3031.83,3031.83,3006.32,3015.26,212296173,218657.99
000001.SH,上证指数,2019-07-04,3015.68,3024.5,2991.91,3005.25,194415133,202266.39
000001.SH,上证指数,2019-07-05,3004.74,3014.85,2990.92,3011.06,156755429,163180.84
000001.SH,上证指数,2019-07-08,2997.81,2997.81,2918.72,2933.36,211541268,205568.81
